tm_Vol,tm_Clo,bel_Vol,bel_Clo,nmdc_Vol,nmdc_Clo,ongc_Vol,ongc_Clo,hdfc_Vol,hdfc_Clo
7122834,315.79998779296875,9080445,33.16060638,1025262,102.3499985,5576616,156.3333282470703,3012606,515.3250122070312
8954516,310.29998779296875,22769439,34.62272644,3412020,98.25,3247758,157.6999969482422,2580576,524.5999755859375
13799813,303.3999938964844,45326292,35.50909042,9101601,94.75,8968651,151.6666717529297,4126418,525.7000122070312
13577316,285.0,11624745,35.85303116,1638879,93.44999695,4326612,150.06666564941406,2888554,523.2000122070312
12304403,288.75,9061635,34.79090881,1791538,91.30000305,7599778,150.93333435058594,5209420,532.4000244140625
12926187,298.6000061035156,7614486,34.4075737,1021165,93.09999847,7694695,152.89999389648438,4513898,534.4000244140625
7501080,297.75,7382925,34.66818237,744799,93.90000153,4161730,154.89999389648438,2517394,533.8250122070312
14527820,315.1499938964844,9730083,35.87272644,1212081,95.19999695,5283105,160.3333282470703,4026686,549.1749877929688
18806867,333.70001220703125,18573786,36.01666641,1419912,95.05000305,7663977,164.89999389648438,2379482,542.9749755859375
17802539,341.3500061035156,10532973,36.47424316,3093277,95.80000305,9901197,171.8333282470703,2193134,543.875
12085332,343.25,5093979,36.46363449,2439969,95.55000305,5335414,171.76666259765625,1940954,541.5499877929688
11635790,356.45001220703125,7844793,36.59242249,1493476,96.15000153,8515356,175.76666259765625,1721614,543.0750122070312
10509775,362.3500061035156,4172223,36.57121277,3260566,99.09999847,4243084,175.60000610351562,1108670,540.2750244140625
9969583,361.1000061035156,4650525,36.00151443,2120109,99.09999847,4640856,169.26666259765625,911826,538.1749877929688
7009418,352.29998779296875,3386955,35.94848251,1037924,98.55000305,4440331,170.0,1374574,542.375
19487376,381.2999877929688,2798169,35.84999847,1983070,100.5500031,3456408,173.43333435058594,1962976,542.0750122070312
16497652,386.75,6246306,36.10606003,2931178,105.3000031,3212586,176.0,2421844,550.0250244140625
7455714,378.7000122070313,2439591,36.01818085,1198327,103.75,2694019,171.89999389648438,1327110,548.9000244140625
15426131,383.1499938964844,15788388,37.77727127,1032165,101.6500015,3579358,168.76666259765625,1925678,547.4500122070312
8720671,381.4500122070313,10940028,37.27878571,742315,101.1999969,2408055,168.96665954589844,3636602,547.5
6744440,383.0,4580829,36.84242249,808705,100.5,3416214,171.53334045410156,2233524,554.25
5064657,384.6000061035156,8727213,36.39545441,1255232,97.69999695,3776110,170.96665954589844,2443992,550.75
4423221,383.3500061035156,7597887,36.85757446,1338470,98.30000305,7387659,165.26666259765625,4492016,555.4500122070312
8018683,386.2999877929688,8467767,36.72727203,1445189,100.6500015,8681943,167.86666870117188,3847380,555.75
15381516,391.2000122070313,31515660,36.91666412,2045610,101.6500015,11317210,167.23333740234375,3351184,551.7750244140625
6651831,384.9500122070313,23721390,37.69091034,853125,100.25,5076523,164.63333129882812,4048730,549.7999877929688
7511675,387.9500122070313,3293103,37.30302811,1675831,95.90000153,2028091,164.93333435058594,1578276,541.5499877929688
5887746,382.0499877929688,11755029,38.11969757,1379993,94.84999847,2764398,167.13333129882812,1274296,542.4500122070312
13985828,404.8500061035156,7079688,38.06363678,1163145,94.69999695,3672546,168.06666564941406,1348222,540.8499755859375
12912937,404.0,3305280,37.5848465,922644,94.0,4845283,167.10000610351562,1798476,539.9249877929688
11016134,396.1499938964844,8562015,37.71363449,1198970,92.69999695,6014388,167.63333129882812,2940502,540.4500122070312
22128119,411.75,11813043,39.10606003,1063658,92.94999695,4072977,166.1999969482422,5714716,532.4000244140625
12654616,407.4500122070313,5994417,37.86060715,19661948,90.75,5841889,157.8000030517578,2201290,527.2999877929688
11007237,403.9500122070313,3767379,37.44696808,1480958,91.15000153,6878205,152.60000610351562,1970014,526.0250244140625
7673487,400.25,4003890,37.83030319,934642,91.30000305,6538864,153.43333435058594,2367366,530.4749755859375
6063987,407.5,4960758,38.00302887,858939,93.5,9435519,154.89999389648438,1283702,530.4000244140625
6960097,406.25,4275975,37.28939438,709678,91.65000153,3862231,153.8000030517578,1223360,524.2999877929688
5645524,406.9500122070313,2664156,37.81515121,634334,91.94999695,2849844,155.3333282470703,1638840,534.4500122070312
5420173,402.8500061035156,8867463,37.96515274,950128,91.80000305,2601568,156.03334045410156,2324080,535.4249877929688
4658448,402.1000061035156,4149420,37.90605927,723705,92.40000153,2296134,154.46665954589844,1704140,533.0250244140625
5624579,400.9500122070313,6782490,38.03333282,1356682,91.84999847,5179723,155.1999969482422,2001126,532.1749877929688
15070353,424.3999938964844,15326388,38.76818085,2156063,91.44999695,8200903,156.56666564941406,4395742,531.9749755859375
9720127,417.6499938964844,3939540,38.6333313,745581,92.75,2854024,156.93333435058594,3462536,539.7000122070312
9901753,423.5,7236141,37.99545288,1290461,95.05000305,5898439,156.10000610351562,2623888,538.875
6402692,417.3500061035156,4438302,37.51363754,813729,95.40000153,3545680,157.06666564941406,947666,541.5
6543300,413.1499938964844,6123315,36.92272568,1137942,94.15000153,3121284,157.1999969482422,1281142,538.9000244140625
5999323,405.6000061035156,5696559,37.0727272,1004369,92.30000305,7426180,153.13333129882812,1903856,538.375
8477407,399.9500122070313,3926439,37.14848328,657814,91.75,5123203,151.46665954589844,2929914,529.4500122070312
6156323,399.1499938964844,3788235,37.0848465,1645684,90.15000153,3621073,149.26666259765625,2907404,530.9749755859375
7851653,402.3999938964844,3471864,36.81363678,1374407,88.34999847,8794702,143.8333282470703,2451330,524.625
6103583,393.9500122070313,6490077,36.28333282,789764,86.90000153,6323689,144.73333740234375,1945308,523.7249755859375
10684178,389.6000061035156,7385664,36.11969757,1013560,88.5,6848703,146.53334045410156,3257170,530.2999877929688
6537672,377.9500122070313,6885648,35.48787689,935893,87.90000153,6528895,143.56666564941406,1516960,523.1749877929688
12682481,371.6000061035156,3628944,35.94091034,750822,87.94999695,4778763,142.26666259765625,2939008,527.5250244140625
7717531,379.5,4976697,35.6772728,563873,89.0,4919511,145.1999969482422,2278708,529.7249755859375
11874858,380.4500122070313,6116022,36.21060562,786926,88.84999847,8363692,151.10000610351562,3421384,533.6500244140625
7604665,382.9500122070313,10445721,36.5045433,1708310,92.34999847,9229494,149.86666870117188,2439006,540.125
6454322,378.25,32125863,37.38181686,1117727,90.30000305,7201576,148.8333282470703,1586064,536.5
4015631,380.1499938964844,13544388,38.11666489,420549,91.19999695,4999317,153.63333129882812,1548750,537.7000122070312
3802024,378.1000061035156,12566730,38.49242401,1285249,88.94999695,4596822,153.6999969482422,1214768,533.2249755859375
3953766,378.4500122070313,5534331,38.55151367,910713,89.90000153,6021352,157.03334045410156,1506984,537.0499877929688
4568751,382.3999938964844,20373309,39.91363525,825677,90.94999695,4388542,155.89999389648438,1073176,537.0
7166351,394.0,9020814,39.60454559,952516,91.19999695,5296623,160.13333129882812,3877714,538.625
7359611,391.8500061035156,21020076,40.71515274,1864197,90.94999695,3552853,159.8333282470703,2115806,538.9749755859375
4866177,393.4500122070313,16273092,40.98333359,1512284,90.19999695,3927882,159.93333435058594,1056280,537.1500244140625
6410622,391.2999877929688,19482474,41.5484848,1361755,89.84999847,6598665,161.1666717529297,4645004,541.0750122070312
4377363,401.8999938964844,7632504,41.68939209,537856,91.25,2771977,161.6666717529297,1597538,544.375
7822660,377.0499877929688,14444199,41.51666641,637621,89.94999695,3125131,158.6999969482422,2593768,535.25
6901068,374.4500122070313,8738796,41.39848328,2135028,93.25,3646312,161.23333740234375,1580436,531.2000122070312
7211230,365.8999938964844,5917362,41.01211929,1356957,90.59999847,3007210,158.36666870117188,2082768,533.5499877929688
11782307,343.54998779296875,14032953,39.2060585,1111862,88.05000305,7609386,151.06666564941406,3027714,528.0999755859375
8770370,353.3500061035156,6597558,39.3348465,1161047,89.15000153,6898318,153.43333435058594,1744178,531.1749877929688
10576721,360.20001220703125,10047939,40.32121277,1276967,87.94999695,6413395,150.3333282470703,1644456,529.2999877929688
8363062,355.0,16810035,40.6090889,955997,89.69999695,5543673,147.56666564941406,2129368,523.4749755859375
14191511,364.6000061035156,17194683,40.59848404,1419023,88.25,5384575,148.8000030517578,2257574,530.0750122070312
10673343,354.29998779296875,5554494,39.62727356,980647,87.34999847,6523576,148.8333282470703,3139592,524.875
6557584,341.29998779296875,6103053,38.16818237,943899,86.0,4512582,146.3000030517578,2708630,521.0750122070312
6285144,340.20001220703125,7673622,37.43030167,1392920,84.55000305,5734035,142.93333435058594,3247694,512.9249877929688
7304555,354.1499938964844,5920530,38.12424088,1287960,83.5,3797908,145.3333282470703,3202606,517.9000244140625
9156596,342.25,8477106,36.7545433,1758777,80.80000305,6518908,142.1999969482422,4781794,509.1499938964844
16524035,328.54998779296875,16178118,35.51666641,3042927,76.65000153,8879593,138.1999969482422,3150402,511.5
9595392,339.5,11598576,36.17121124,1356891,80.30000305,7253737,144.1666717529297,2118142,515.1500244140625
6106931,332.6000061035156,7404012,36.64848328,1023152,80.65000153,4864044,146.43333435058594,5071942,520.5750122070312
8333202,337.04998779296875,37507305,36.54545212,992119,80.09999847,6744064,145.60000610351562,2019734,517.8250122070312
13153617,334.20001220703125,12522939,37.2060585,2648406,78.65000153,8761006,146.60000610351562,4975986,515.8499755859375
10350998,336.8999938964844,5345769,37.31969452,1207008,80.75,12759739,150.8333282470703,2680092,524.9249877929688
6563774,338.5,6798957,37.37727356,685919,80.34999847,3822741,150.03334045410156,2304742,529.875
9179304,329.54998779296875,5510934,37.06818008,1579819,78.90000153,6900480,144.36666870117188,3264314,526.9000244140625
6685445,320.29998779296875,7856574,36.84848404,1728166,77.59999847,4843966,142.03334045410156,2425122,521.9249877929688
6086981,325.5,8496345,36.99696732,1696043,81.25,6016540,146.6666717529297,2837996,524.5999755859375
9236577,337.1000061035156,3783747,37.4515152,2539332,84.59999847,5710669,146.63333129882812,3761952,527.625
6974342,323.5,4560798,37.27727127,860228,83.05000305,2764110,142.6999969482422,1740962,517.9249877929688
12489713,310.6499938964844,4598781,36.63787842,1445411,84.84999847,3651745,145.43333435058594,2767730,513.0250244140625
21756193,291.54998779296875,6421965,36.0045433,1015635,84.09999847,4066759,142.3333282470703,3841140,506.4750061035156
21632886,276.3500061035156,13682889,34.06212234,1494981,79.19999695,8787048,135.43333435058594,4401800,487.6499938964844
21542152,298.3500061035156,14815482,34.10454559,2011558,78.65000153,10102654,128.8333282470703,6271072,485.7000122070313
18888699,317.25,4469619,35.19091034,10409773,89.75,7157805,133.56666564941406,5456480,486.7999877929688
13598374,301.1499938964844,5975376,33.82727051,5153547,89.44999695,10491013,133.3000030517578,3568048,486.7250061035156
13717526,310.1499938964844,11192577,33.94242477,7773551,89.25,7290019,133.56666564941406,3751962,487.4500122070313
12498247,314.0,7631679,34.68939209,5432058,88.84999847,7799662,139.39999389648438,3399928,494.7250061035156
7706462,318.20001220703125,5712927,34.23484802,7292940,91.94999695,5419069,140.76666259765625,1664330,494.6499938964844
8699779,318.8500061035156,8107869,35.07575607,7061178,92.75,3601842,142.93333435058594,2001198,494.375
11635881,318.54998779296875,8421996,33.8469696,6513576,93.19999695,3593367,143.06666564941406,3039160,485.0249938964844
7629905,306.29998779296875,9448065,33.0606041,12608785,80.44999695,2618155,139.60000610351562,3231734,474.7999877929688
12959812,298.20001220703125,8384673,32.33030319,5390679,80.84999847,5778484,144.1666717529297,4231598,471.3250122070313
9181680,301.79998779296875,8811000,31.99242401,2299118,79.94999695,4205824,144.03334045410156,3104694,480.5
12607181,299.70001220703125,12762288,31.21060562,3442818,81.40000153,23809857,129.39999389648438,4406376,485.9249877929688
11440045,315.3500061035156,19493628,31.49393845,2476349,82.40000153,23118147,127.66666412353516,2161280,492.0750122070313
12418149,317.1000061035156,12335598,31.84090805,2949813,83.94999695,15524956,129.96665954589844,3179488,503.6000061035156
12844057,336.70001220703125,16994406,32.58030319,3849896,88.25,16866745,131.46665954589844,2305200,507.9249877929688
8197520,343.5,14022426,33.34999847,3797342,89.09999847,22523046,133.8000030517578,2852312,510.2749938964844
7888999,346.04998779296875,6107805,32.91212082,7373707,94.5,12258796,134.56666564941406,956844,507.0750122070313
6383925,347.70001220703125,5204232,33.1818161,2623226,93.05000305,7688815,136.8333282470703,3264086,512.4000244140625
7443048,348.5,5288217,32.84545517,2069707,93.15000153,13467873,137.13333129882812,1335696,510.625
7641330,354.25,7105395,32.93333435,1836102,93.05000305,14262115,136.73333740234375,2365428,514.3499755859375
13066837,366.4500122070313,10004445,32.56666565,3137405,94.59999847,7498647,138.8333282470703,1504328,513.7750244140625
9800731,360.3999938964844,6046491,32.2257576,1157674,94.05000305,5504455,138.26666259765625,3845018,513.3499755859375
7554537,359.54998779296875,9017316,32.27575684,1146382,93.09999847,5188654,137.6666717529297,2401774,515.2249755859375
6914296,360.8999938964844,12100539,32.84545517,5253903,95.94999695,8394324,141.5,2556742,509.2000122070313
6594019,366.0499877929688,13588113,33.41969681,4493827,98.09999847,6776230,143.06666564941406,2067534,514.2000122070312
9325793,374.7000122070313,30386136,35.66818237,2133827,98.19999695,5801745,144.43333435058594,2659398,522.7999877929688
8909026,377.2000122070313,21158181,36.10303116,3414131,100.6999969,6610557,144.06666564941406,2060132,526.9249877929688
5766182,377.0,9746913,36.41514969,2332935,101.75,5978227,143.06666564941406,4232150,524.6749877929688
8062793,363.2999877929688,10003983,35.3833313,1332000,98.40000153,7205974,142.63333129882812,5635434,523.75
9364810,372.4500122070313,8062098,35.76060486,1671564,98.84999847,5003185,141.5,3366976,526.9000244140625
10295891,388.6000061035156,12866271,36.66363525,1613793,100.0,5849823,145.26666259765625,3907190,532.4749755859375
10738707,386.6000061035156,26654034,37.09999847,4126100,98.0,18261630,142.73333740234375,10040196,535.5750122070312
5683771,379.6499938964844,7250529,36.33636475,1705215,97.90000153,10266195,139.1999969482422,2579324,532.2249755859375
6011729,388.3999938964844,6463941,36.54242325,3327692,98.15000153,5494027,138.1999969482422,3089980,534.5250244140625
6058241,370.5,8653590,35.78939438,2115006,97.84999847,4906771,137.0,3331514,528.7249755859375
7323269,376.7000122070313,6180009,35.50302887,2675086,101.5999985,4317508,137.39999389648438,2147688,530.75
8724110,375.2000122070313,11185977,34.91969681,3698028,102.1500015,5045077,138.5,1955846,527.75
4860484,371.4500122070313,5622408,35.3833313,2285468,101.9499969,2418253,137.43333435058594,1481398,529.6749877929688
6827449,386.6499938964844,8720118,34.86817932,844892,102.6999969,5192644,138.39999389648438,2024810,535.4749755859375
7702684,395.7999877929688,9551091,35.86666489,805525,100.9000015,6343279,140.89999389648438,2470740,531.5
12373115,408.75,8398434,36.18333435,2484985,100.9499969,6437622,142.23333740234375,2487302,540.875
5571076,407.3500061035156,7556703,36.54999924,1504798,99.84999847,4950201,138.36666870117188,2058534,543.9000244140625
7589901,404.1000061035156,6570828,36.30757523,4162036,102.0999985,4820409,139.89999389648438,1910676,548.9249877929688
9211869,411.5,6347979,35.43333435,1097884,102.1500015,7037139,141.96665954589844,4095864,545.5750122070312
5995998,417.0,7199775,35.43636322,2078020,100.0,4497202,144.06666564941406,3904660,546.0750122070312
3272996,412.2000122070313,5381013,35.51515198,1001532,98.55000305,2813826,141.53334045410156,2780980,546.625
6998505,419.0499877929688,7310721,36.10151672,2968334,97.94999695,4140094,142.86666870117188,3526898,556.9249877929688
6227941,418.5499877929688,9726387,36.74545288,1401200,98.75,10536442,147.86666870117188,2881818,562.0999755859375
7546101,411.3500061035156,16132512,35.86969757,3333055,95.30000305,11597841,144.56666564941406,4044792,556.9749755859375
6251095,408.3500061035156,5478495,35.81363678,2768010,95.15000153,6088467,144.8333282470703,2805970,566.1749877929688
4178821,407.7000122070313,3579312,35.9757576,1663792,97.55000305,4911861,145.1666717529297,1931358,558.8250122070312
9620804,409.6499938964844,4534959,35.6333313,2349528,97.34999847,5806392,143.53334045410156,2347648,559.0
12069134,381.7999877929688,5203704,34.75151443,2628523,93.25,4247746,140.43333435058594,2646164,563.6749877929688
9601341,391.1499938964844,7493508,34.74242401,1916702,93.30000305,4590195,140.3333282470703,2607124,566.1500244140625
9953672,398.7000122070313,4345869,34.61060715,1417142,93.09999847,3327823,138.96665954589844,1366576,559.8250122070312
8700283,403.3500061035156,7226010,34.92424011,1361969,94.25,4008649,141.06666564941406,3476590,570.7000122070312
9166453,388.9500122070313,6585249,35.44393921,1214958,92.65000153,3924151,138.60000610351562,2726500,572.4500122070312
11595875,379.8500061035156,2995509,35.07424164,2080886,89.84999847,5481087,136.8333282470703,3073686,569.4000244140625
6506343,387.0499877929688,2950497,35.1530304,801925,90.69999695,7061337,137.53334045410156,2110844,574.5499877929688
14027896,389.9500122070313,3763254,34.81515121,1420380,89.09999847,7262070,135.8333282470703,2522658,570.4500122070312
8248193,392.7000122070313,11061171,34.38636398,1840553,89.5,10092505,135.06666564941406,2259384,581.4000244140625
9425555,389.7000122070313,7111038,34.31969452,1021589,88.84999847,14657428,140.1666717529297,2147712,576.7249755859375
8589315,384.8500061035156,6377085,34.84394073,2633418,92.55000305,8832225,142.8333282470703,2081322,570.3250122070312
10988676,386.8999938964844,5153676,33.87272644,1647425,89.84999847,6740377,140.03334045410156,1927898,569.6500244140625
6537509,384.4500122070313,17118783,33.33636475,2038764,91.59999847,4576983,142.06666564941406,1008316,570.4500122070312
8153090,381.75,5337123,33.29242325,1358211,88.69999695,5845633,138.76666259765625,1731766,568.375
10568106,389.1000061035156,6896406,33.60303116,1826308,89.84999847,4087501,137.76666259765625,1629734,569.9749755859375
8897382,397.0,9635175,33.61060715,2002429,90.90000153,3108448,140.10000610351562,2883674,586.6500244140625
8469732,399.25,12716385,34.0606041,936697,91.40000153,13519851,144.03334045410156,6852780,591.625
9035525,403.8999938964844,27444186,35.84999847,1393740,92.69999695,10044087,142.0,2887592,593.4000244140625
15767133,421.25,10446975,36.10151672,2890711,89.75,4589130,142.3000030517578,1907266,589.875
110744326,459.6499938964844,4653825,35.70454407,2619022,88.25,8791201,140.5,2757820,590.9500122070312
10389215,449.2000122070313,6768168,35.04545212,2313672,86.59999847,4521807,140.43333435058594,2837816,587.5750122070312
13674434,453.4500122070313,3668346,35.28636169,1839519,86.34999847,4079509,141.86666870117188,3955308,587.4749755859375
11672544,453.9500122070313,5763450,34.64545441,5963320,90.15000153,4345935,141.23333740234375,2262210,585.875
9356808,460.5,13310682,35.95000076,1342589,90.19999695,3665349,140.53334045410156,2773654,585.5499877929688
12568902,463.0499877929688,19364730,36.88939285,2428712,91.44999695,5568472,141.96665954589844,2814252,586.8499755859375
10467158,466.1499938964844,41726619,39.06666565,2710943,90.55000305,5491938,143.8333282470703,2371406,581.2999877929688
8525017,467.1499938964844,25260246,38.23181915,1551170,91.09999847,10532686,147.10000610351562,2324092,579.7000122070312
7039858,456.9500122070313,15447861,38.35454559,1038212,91.65000153,4451983,145.46665954589844,3161156,580.6749877929688
9507282,444.25,7603332,37.7545433,892431,90.25,2914852,142.1666717529297,1661618,576.4500122070312
9615226,448.3999938964844,7024908,37.67575836,1166246,91.05000305,3050001,141.86666870117188,1914384,575.9249877929688
5704865,452.1000061035156,8456415,38.16818237,1174390,91.5,2865534,142.46665954589844,1522912,584.7750244140625
7255454,454.3500061035156,13936791,38.46363449,2469117,93.19999695,3296191,141.13333129882812,2363884,581.0750122070312
7836702,464.3999938964844,6652965,38.10303116,1321659,93.19999695,4717605,140.5,1880826,585.0
9261350,482.0499877929688,14185578,38.9318161,730985,92.55000305,5253388,142.56666564941406,1371382,586.0250244140625
8907801,484.8999938964844,12154956,38.89848328,1156886,92.0,4754095,145.03334045410156,1335484,583.3250122070312
7660165,472.7000122070313,8904258,38.3227272,741480,91.84999847,4300168,145.56666564941406,1901920,585.75
9628216,487.9500122070313,5525520,38.61817932,1381234,91.5,4451146,145.6666717529297,1963366,595.0499877929688
40998600,449.3999938964844,10806411,37.82424164,1190769,90.40000153,6098569,139.60000610351562,5586982,580.9500122070312
12450283,448.9500122070313,6742791,38.1090889,1396799,90.55000305,3541858,140.10000610351562,2081894,579.9749755859375
10190394,440.3999938964844,10660155,37.84545517,2497967,91.59999847,3242284,140.89999389648438,2017490,583.4749755859375
6285461,447.25,9329430,38.50302887,4197278,93.80000305,3248850,143.1666717529297,2710334,584.1500244140625
13214064,459.25,10950225,38.39696884,3644400,93.84999847,7536646,144.1999969482422,8139446,588.2249755859375
7027759,457.8999938964844,7899738,38.53787613,1491289,94.19999695,8428420,150.0,2152438,587.25
8413087,469.5,10511523,38.62121201,2425576,94.55000305,16861305,154.6999969482422,3624926,586.4000244140625
4934087,460.8999938964844,5635905,38.62727356,3211601,95.15000153,6551590,153.8333282470703,1068164,582.7999877929688
6580663,455.1499938964844,5829021,38.48181915,1424774,95.65000153,5971878,151.06666564941406,2416308,592.8250122070312
9263727,466.2999877929688,4411572,38.13030243,1114187,94.59999847,3248257,148.86666870117188,1559434,587.4249877929688
10477166,484.6000061035156,6797505,38.12272644,2771333,96.15000153,6210183,150.0,2551266,599.875
6767972,484.2999877929688,4329402,38.23636246,2935257,96.65000153,4319643,151.93333435058594,3523016,601.0750122070312
5855718,481.1000061035156,8253366,37.76666641,4807114,97.69999695,17397438,156.10000610351562,3343536,598.875
5983007,486.1000061035156,13721796,38.75606155,1807589,96.55000305,9416404,153.6999969482422,1729834,600.1749877929688
8889558,494.0,10370745,37.95909119,2139818,95.44999695,8673333,153.5,2887108,611.8499755859375
7463954,492.6499938964844,5091273,37.66818237,1444418,94.94999695,11088225,145.73333740234375,2219242,613.7249755859375
7665519,499.25,5785461,37.62272644,3452029,94.44999695,10601104,147.3333282470703,1293002,609.1749877929688
5697901,493.8999938964844,6440181,37.86817932,5125473,94.30000305,9715894,149.26666259765625,2345166,616.0999755859375
3658371,491.0499877929688,8993292,37.50151443,2581001,96.05000305,4614313,148.39999389648438,4556452,614.2999877929688
5588143,507.2000122070313,9319200,37.45757675,2321871,98.09999847,4734196,148.3000030517578,2810136,615.4000244140625
4638151,509.0,8267259,37.68939209,2526816,99.75,5161390,151.1999969482422,4936442,623.4749755859375
6187499,503.25,4663791,37.16212082,4102946,99.75,6075612,149.56666564941406,2832996,619.4000244140625
5193425,510.1000061035156,6979368,36.94393921,1299538,100.25,3982969,148.8333282470703,5367368,618.4749755859375
6338260,506.8500061035156,15301506,37.00302887,7641394,103.25,12199317,147.56666564941406,5323264,624.2249755859375
3746332,503.2000122070313,10115787,37.4515152,3243858,100.0,4943548,146.73333740234375,1697838,623.0999755859375
4748497,508.25,10576599,37.5969696,3386895,102.3000031,4868154,145.86666870117188,2780432,621.1500244140625
5251838,493.2999877929688,9098661,37.56212234,2787273,100.8499985,5714404,147.39999389648438,2664698,621.6500244140625
7925049,478.3999938964844,12184260,37.47121048,1179455,100.0,6926821,145.8333282470703,2366938,620.2249755859375
9476008,500.0,4116882,37.30151367,1867909,102.0999985,5368087,146.56666564941406,2331440,620.5
6393514,516.4000244140625,14064567,38.16212082,1924159,102.5,4722490,150.63333129882812,2892456,624.625
4649302,514.7999877929688,15772878,37.64696884,2011753,101.75,3995137,150.73333740234375,2364388,624.7999877929688
6015760,513.7999877929688,8674182,37.62575531,1204365,101.3000031,11431887,152.6666717529297,2105428,623.5999755859375
6371139,503.4500122070313,5608812,37.33030319,1892412,100.0,10287928,152.6999969482422,1809860,613.4500122070312
4112806,503.25,7988772,36.70000076,1364096,100.0500031,9320215,154.26666259765625,1428036,614.125
7167435,516.7999877929688,3440019,37.23484802,1703785,101.25,5870230,155.73333740234375,2320748,614.3499755859375
6034295,507.6000061035156,4589079,37.44848251,1524678,100.0,5039550,156.8000030517578,1734284,613.6500244140625
5853980,510.3999938964844,4400286,37.58939362,3501507,103.5999985,5430909,158.53334045410156,2755518,617.4500122070312
4990558,512.0499877929688,3674847,37.15000153,7618386,106.6999969,5751255,160.89999389648438,3055828,626.25
4567273,510.0,2686464,37.26060486,4541604,108.9499969,5606353,161.06666564941406,2055318,623.5499877929688
4330313,503.9500122070313,3929574,37.04242325,3186778,109.1999969,3785410,159.56666564941406,2750646,625.1500244140625
5342115,504.0,4007025,36.98787689,1667057,109.0,5012451,158.93333435058594,2657262,625.7249755859375
5189459,498.3500061035156,3262083,37.21212006,961016,108.5500031,3600733,160.6666717529297,2785468,630.9000244140625
8787262,493.8500061035156,6525288,36.53939438,1597936,107.4499969,4189737,158.53334045410156,4364944,629.2750244140625
16347856,503.75,3269310,36.94545364,1529705,105.5999985,2902111,158.93333435058594,1260568,628.5499877929688
12534399,525.2999877929688,2505591,36.81515121,1913176,108.0500031,2465332,158.1999969482422,1472092,619.0499877929688
6611147,529.0,2959242,36.93787766,2561122,108.1500015,4245724,161.13333129882812,4933804,634.3250122070312
15725942,537.7000122070312,5384808,36.98333359,1179416,108.0,9766926,157.53334045410156,5580682,645.5999755859375
7571854,543.6500244140625,2819487,37.11515045,1100901,106.4499969,4602483,157.73333740234375,2612338,641.8499755859375
10097146,549.8499755859375,3834435,36.93939209,1538777,107.5999985,4273123,159.1666717529297,1977594,642.5499877929688
15813178,588.7000122070312,3371247,36.76515198,947727,107.0,3884562,159.03334045410156,2754442,650.2000122070312
13408927,587.4000244140625,7576635,36.66514969,6329519,114.4499969,17504218,163.3000030517578,2008222,643.375
10456258,584.2000122070312,12228117,36.44393921,4309590,112.1500015,15232855,164.1999969482422,1452690,644.7000122070312
7159068,573.25,5343129,36.70302963,2050290,110.8000031,17437126,169.96665954589844,2006884,645.2000122070312
7055294,553.4500122070312,6735102,36.36060715,2368075,104.5500031,7995681,167.3333282470703,1992864,639.9500122070312
12364724,560.5,4491300,36.12878799,2782400,103.9499969,8058135,165.46665954589844,1924754,634.7249755859375
5258859,557.5499877929688,12278871,36.94696808,2955213,102.8000031,3706279,165.6666717529297,1750906,639.7999877929688
10931845,548.7000122070312,11109549,36.72424316,8757639,101.0500031,12910044,166.86666870117188,3262908,648.9249877929688
6979269,554.4500122070312,11196603,37.44091034,3178245,103.3000031,6271972,169.43333435058594,2947416,645.0750122070312
6874462,548.4500122070312,14822676,37.51363754,1741516,102.9499969,12886207,171.8333282470703,1889124,644.2249755859375
5919149,549.9000244140625,12498651,37.73484802,1087874,102.5,6438340,170.23333740234375,2128200,646.5
6012388,558.4500122070312,12518682,38.07121277,1491420,103.1500015,8053006,173.0,3277900,653.4500122070312
4840360,553.0499877929688,26270244,38.22272873,3539433,105.3000031,7589790,173.6999969482422,2438404,656.3499755859375
6858574,535.2999877929688,26825238,38.33787918,2695111,105.6500015,13915599,166.36666870117188,2788386,648.0750122070312
4912743,531.9500122070312,28611264,38.77878571,1936918,106.3000031,10949967,165.03334045410156,2028406,649.0250244140625
6604953,540.0,13159707,38.81666565,3562289,109.8000031,9666958,167.76666259765625,2494826,647.625
9315794,526.2999877929688,56855667,37.34242249,5682027,102.3499985,14336461,166.76666259765625,8225006,638.75
5659248,534.8499755859375,12572670,37.71969604,4016309,105.8000031,9438718,171.10000610351562,2069214,636.4249877929688
4505939,540.7999877929688,8482584,38.5727272,1679423,108.3499985,6960220,173.5,1950274,643.5999755859375
5715454,549.9500122070312,5913831,38.47878647,3471468,110.8499985,17825014,182.36666870117188,1387756,644.7750244140625
5929204,559.6500244140625,11828124,38.57424164,3519003,111.75,9426820,177.76666259765625,1823510,643.0499877929688
4273945,551.4500122070312,11703417,38.54999924,9049333,115.5500031,9511054,179.43333435058594,1447856,640.9749755859375
9122002,565.7000122070312,5227035,38.41212082,5415085,117.8000031,11598678,178.23333740234375,1668732,640.2999877929688
3673211,562.0499877929688,5917692,38.0,4511220,118.5999985,7032378,177.96665954589844,2359656,642.1749877929688
9510827,544.8499755859375,6919506,37.70000076,4508278,117.1999969,14122951,181.8333282470703,2259678,631.375
5872827,556.0999755859375,11869308,38.46969604,2063443,117.4000015,9532546,184.6999969482422,2033558,630.9000244140625
